"symbol"	"ensemble_ID"	"entrez_ID"	"norm_exp"
"KLRB1"	"ENSG00000111796"	3820	0.343241263755824
"COL12A1"	"ENSG00000111799"	1303	0.128963310306134
"BTN3A3"	"ENSG00000111801"	10384	0.54995064006903
"TDP2"	"ENSG00000111802"	51567	0.517502836028836
"FRK"	"ENSG00000111816"	2444	0.0880311544763851
"DSE"	"ENSG00000111817"	29940	0.542951810112182
"RWDD1"	"ENSG00000111832"	51389	0.561406055649549
"RSPH4A"	"ENSG00000111834"	345895	0.306786776086057
"MAK"	"ENSG00000111837"	4117	0.282565188177767
"TMEM14C"	"ENSG00000111843"	51522	0.497005511308081
"PAK1IP1"	"ENSG00000111845"	55003	0.453769681954753
"GCNT2"	"ENSG00000111846"	2651	0.335714562455134
"SMIM8"	"ENSG00000111850"	63914	0.423745716931519
"NEDD9"	"ENSG00000111859"	4739	0.55466788811272
"CEP85L"	"ENSG00000111860"	387119	0.537905219512374
"ADTRP"	"ENSG00000111863"	84830	0.257926620612267
"ASF1A"	"ENSG00000111875"	25842	0.503842396398392
"MCM9"	"ENSG00000111877"	254394	0.56575180531224
"FAM184A"	"ENSG00000111879"	79632	0.216994464782519
"RNGTT"	"ENSG00000111880"	8732	0.557652496520973
"MAN1A1"	"ENSG00000111885"	4121	0.654194584375162
"GABRR2"	"ENSG00000111886"	2570	0.295587734107323
"SERINC1"	"ENSG00000111897"	57515	0.663284505394789
"HDDC2"	"ENSG00000111906"	51020	0.511506620190617
"TPD52L1"	"ENSG00000111907"	7164	0.128963310306134
"HINT3"	"ENSG00000111911"	135114	0.503618675238722
"NCOA7"	"ENSG00000111912"	135112	0.581499345067458
"SASH1"	"ENSG00000111961"	23328	0.155924632097761
"UST"	"ENSG00000111962"	10090	0.335714562455134
"ULBP1"	"ENSG00000111981"	80329	0.0880311544763851
"FBXO5"	"ENSG00000112029"	26271	0.521124774057081
"MTRF1L"	"ENSG00000112031"	54516	0.479489283467461
"PPARD"	"ENSG00000112033"	5467	0.502490602971322
"OPRM1"	"ENSG00000112038"	4988	0
"FANCE"	"ENSG00000112039"	2178	0.465643299017683
"TULP1"	"ENSG00000112041"	7287	0.0555414746003966
"SLC26A8"	"ENSG00000112053"	116369	0.18450478490653
"MAPK14"	"ENSG00000112062"	1432	0.638274466861284
"KCTD20"	"ENSG00000112078"	222658	0.673972841948296
"STK38"	"ENSG00000112079"	11329	0.671392326099073
"SRSF3"	"ENSG00000112081"	6428	0.762737207963174
"SOD2"	"ENSG00000112096"	100129518	0.720233875742313
"MRPL18"	"ENSG00000112110"	29074	0.487729667485676
"IL17A"	"ENSG00000112115"	3605	0
"IL17F"	"ENSG00000112116"	112744	0
"MCM3"	"ENSG00000112118"	4172	0.642104461008852
"RNF8"	"ENSG00000112130"	9025	0.46753994164542
"PHACTR1"	"ENSG00000112137"	221692	0.581612282943758
"MDGA1"	"ENSG00000112139"	266727	0.4069206972706
"FBXO9"	"ENSG00000112146"	26268	0.586616017125129
"CD83"	"ENSG00000112149"	9308	0.573669836131938
"MDN1"	"ENSG00000112159"	23195	0.697599504924634
"GLP1R"	"ENSG00000112164"	2740	0.0555414746003966
"SAYSD1"	"ENSG00000112167"	55776	0.437302696192915
"BMP5"	"ENSG00000112175"	653	0
"BACH2"	"ENSG00000112182"	60468	0.661773651520069
"RBM24"	"ENSG00000112183"	221662	0.128963310306134
"CAP2"	"ENSG00000112186"	10486	0.16662442380119
"TREML2"	"ENSG00000112195"	79865	0.41566216390697
"ZNF451"	"ENSG00000112200"	26036	0.693634889445901
"BAG2"	"ENSG00000112208"	9532	0.365738527478368
"RAB23"	"ENSG00000112210"	51715	0.289340721789031
"TSPO2"	"ENSG00000112212"	222642	0.227023713577371
"FHL5"	"ENSG00000112214"	9457	0
"GPR63"	"ENSG00000112218"	81491	0.259513393453359
"KHDRBS2"	"ENSG00000112232"	202559	0.17606230895277
"FBXL4"	"ENSG00000112234"	26235	0.584221507076215
"CCNC"	"ENSG00000112237"	892	0.581640492558543
"PRDM13"	"ENSG00000112238"	59336	0
"E2F3"	"ENSG00000112242"	1871	0.570492202873263
"PTP4A1"	"ENSG00000112245"	7803	0.650399592629223
"SIM1"	"ENSG00000112246"	6492	0
"ASCC3"	"ENSG00000112249"	10973	0.626872061242257
"HDGFL1"	"ENSG00000112273"	154150	0
"BVES"	"ENSG00000112276"	11149	0.403086022530141
"COL9A1"	"ENSG00000112280"	1297	0.0555414746003966
"MED23"	"ENSG00000112282"	9439	0.615444945261287
"WASF1"	"ENSG00000112290"	8936	0.53935250888668
"GPLD1"	"ENSG00000112293"	2822	0.333248847602379
"ALDH5A1"	"ENSG00000112294"	7915	0.589913561662798
"VNN1"	"ENSG00000112299"	8876	0.313468095212664
"VNN2"	"ENSG00000112303"	8875	0.379508787169034
"ACOT13"	"ENSG00000112304"	55856	0.495118095395764
"SMAP1"	"ENSG00000112305"	60682	0.485607521083521
"C6orf62"	"ENSG00000112308"	81688	0.692568165834825
"B3GAT2"	"ENSG00000112309"	135152	0.358766357179542
"GMNN"	"ENSG00000112312"	51053	0.491204416438082
"EYA4"	"ENSG00000112319"	2070	0.211466106698157
"SOBP"	"ENSG00000112320"	55084	0.18450478490653
"NR2E1"	"ENSG00000112333"	7101	0
"SNX3"	"ENSG00000112335"	8724	0.615685047395437
"SLC17A2"	"ENSG00000112337"	10246	0
"HBS1L"	"ENSG00000112339"	10767	0.661253193662985
"TRIM38"	"ENSG00000112343"	10475	0.648180874286117
"PEX7"	"ENSG00000112357"	5191	0.335714562455134
"ZBTB24"	"ENSG00000112365"	9841	0.55209967517586
"FIG4"	"ENSG00000112367"	9896	0.484950334189638
"PERP"	"ENSG00000112378"	64065	0.155924632097761
"SLC16A10"	"ENSG00000112394"	117247	0.334491188921566
"HECA"	"ENSG00000112406"	51696	0.694232199072943
"PHACTR2"	"ENSG00000112419"	9749	0.447100458746348
"EPM2A"	"ENSG00000112425"	7957	0.470076624007879
"OR12D3"	"ENSG00000112462"	81797	0
"SLC39A7"	"ENSG00000112473"	7922	0.545648511384156
"CCR6"	"ENSG00000112486"	1235	0.192141933378352
"UNC93A"	"ENSG00000112494"	54346	0
"SLC22A2"	"ENSG00000112499"	6582	0
"PHF1"	"ENSG00000112511"	5252	0.587170730930828
"CUTA"	"ENSG00000112514"	51596	0.546045301570326
"PACRG"	"ENSG00000112530"	135138	0
"QKI"	"ENSG00000112531"	9444	0.65284899969261
"C6orf118"	"ENSG00000112539"	168090	0
"PDE10A"	"ENSG00000112541"	10846	0.0555414746003966
"MDFI"	"ENSG00000112559"	4188	0.269819428050087
"TFEB"	"ENSG00000112561"	7942	0.564817845216224
"SMOC2"	"ENSG00000112562"	64094	0
"CCND3"	"ENSG00000112576"	896	0.728532661288448
"BYSL"	"ENSG00000112578"	705	0.476612534161893
"FAM120B"	"ENSG00000112584"	84498	0.553152958622276
"TBP"	"ENSG00000112592"	6908	0.485887530954844
"GUCA1B"	"ENSG00000112599"	2979	0.261069353215829
"PRPH2"	"ENSG00000112619"	5961	0.192141933378352
"PPP2R5D"	"ENSG00000112640"	5528	0.555571096121805
"MRPL2"	"ENSG00000112651"	51069	0.45006855399062
"PTK7"	"ENSG00000112655"	5754	0.565338055288125
"SRF"	"ENSG00000112658"	6722	0.572318867205722
"CUL9"	"ENSG00000112659"	23113	0.610897510568787
"DNPH1"	"ENSG00000112667"	10591	0.347019107293046
"DUSP22"	"ENSG00000112679"	56940	0.568622923765544
"EXOC2"	"ENSG00000112685"	55770	0.552506424323218
"COX7A2"	"ENSG00000112695"	1347	0.558296718467983
"TMEM30A"	"ENSG00000112697"	55754	0.645936904716295
"GMDS"	"ENSG00000112699"	2762	0.443545437106853
"SENP6"	"ENSG00000112701"	26054	0.679730754012949
"IMPG1"	"ENSG00000112706"	3617	0
"VEGFA"	"ENSG00000112715"	7422	0.428460571480676
"PRPF4B"	"ENSG00000112739"	8899	0.706275188857316
"TTK"	"ENSG00000112742"	7272	0.478371416878846
"SLC29A1"	"ENSG00000112759"	2030	0.438489820275528
"BTN2A1"	"ENSG00000112763"	11120	0.586164133370057
"LAMA4"	"ENSG00000112769"	3910	0.0555414746003966
"CLIC5"	"ENSG00000112782"	53405	0.155924632097761
"FBRSL1"	"ENSG00000112787"	57666	0.612755218345765
"ENPP5"	"ENSG00000112796"	59084	0.128963310306134
"LY86"	"ENSG00000112799"	9450	0.462835736230436
"PRSS16"	"ENSG00000112812"	10279	0.0555414746003966
"TBX18"	"ENSG00000112837"	9096	0
"PCDHB2"	"ENSG00000112852"	56133	0.0555414746003966
"HARS2"	"ENSG00000112855"	23438	0.510826977354715
"NUDT12"	"ENSG00000112874"	83594	0.269819428050087
"CEP72"	"ENSG00000112877"	55722	0.416108568459697
"MAN2A1"	"ENSG00000112893"	4124	0.618404632294556
"SEMA5A"	"ENSG00000112902"	9037	0.17606230895277
"C7"	"ENSG00000112936"	730	0.0555414746003966
"GHR"	"ENSG00000112964"	2690	0.128963310306134
"HMGCS1"	"ENSG00000112972"	3157	0.540774120567567
"DAP"	"ENSG00000112977"	1611	0.574042820870416
"NME5"	"ENSG00000112981"	8382	0
"BRD8"	"ENSG00000112983"	10902	0.567453130581662
"KIF20A"	"ENSG00000112984"	10112	0.446340932586017
"NNT"	"ENSG00000112992"	23530	0.647946955584322
"MRPS30"	"ENSG00000112996"	10884	0.557003053171092
"HSPA9"	"ENSG00000113013"	3313	0.694969200603854
"MRPS27"	"ENSG00000113048"	23107	0.585843615302821
"PFDN1"	"ENSG00000113068"	5201	0.539208950633943
"HBEGF"	"ENSG00000113070"	1839	0.603154575509995
"SLC4A9"	"ENSG00000113073"	83697	0.155924632097761
"LOX"	"ENSG00000113083"	4015	0.264093463429155
"GZMK"	"ENSG00000113088"	3003	0.317377622279883
"CDH9"	"ENSG00000113100"	1007	0
"APBB3"	"ENSG00000113108"	102465499	0.501882407186413
"TMCO6"	"ENSG00000113119"	55374	0.433093619580696
"SPARC"	"ENSG00000113140"	6678	0.453211286594181
"IK"	"ENSG00000113141"	100500820	0.636601675687237
"HMGCR"	"ENSG00000113161"	3156	0.535232341595481
"FAF2"	"ENSG00000113194"	23197	0.587459769942269
"HAND1"	"ENSG00000113196"	9421	0
"PCDHB3"	"ENSG00000113205"	56132	0
"PCDHB5"	"ENSG00000113209"	26167	0
"PCDHB6"	"ENSG00000113211"	56130	0
"PCDHB7"	"ENSG00000113212"	56129	0
"PDE8B"	"ENSG00000113231"	8622	0.457573147577011
"CLK4"	"ENSG00000113240"	57396	0.597527581426141
"PCDHB15"	"ENSG00000113248"	56121	0.17606230895277
"HAVCR1"	"ENSG00000113249"	26762	0.111082949200793
"GRM6"	"ENSG00000113262"	2916	0.0880311544763851
"ITK"	"ENSG00000113263"	3702	0.467773896293282
"RNF130"	"ENSG00000113269"	55819	0.597133368514267
"THG1L"	"ENSG00000113272"	54974	0.404126678844865
"ARSB"	"ENSG00000113273"	411	0.497248450584531
"CLINT1"	"ENSG00000113282"	9685	0.690782199730826
"THBS4"	"ENSG00000113296"	7060	0.269819428050087
"CNOT6"	"ENSG00000113300"	57472	0.596783915670963
"IL12B"	"ENSG00000113302"	3593	0.0555414746003966
"BTNL8"	"ENSG00000113303"	79908	0.0880311544763851
"TTC1"	"ENSG00000113312"	7265	0.513906682102403
"MSH3"	"ENSG00000113318"	4437	0.529115815521201
"RASGRF2"	"ENSG00000113319"	5924	0.338106662778164
"GABRG2"	"ENSG00000113327"	2566	0
"CCNG1"	"ENSG00000113328"	900	0.641878688095836
"POLR3G"	"ENSG00000113356"	10622	0.360567093859301
"DROSHA"	"ENSG00000113360"	29102	0.592982882067024
"CDH6"	"ENSG00000113361"	1004	0.0880311544763851
"LMNB1"	"ENSG00000113368"	4001	0.629444629571267
"ARRDC3"	"ENSG00000113369"	57561	0.617850101292691
"GOLPH3"	"ENSG00000113384"	64083	0.596245110416341
"SUB1"	"ENSG00000113387"	10923	0.695787759624524
"NPR3"	"ENSG00000113389"	4883	0.247683407978749
"FAM172A"	"ENSG00000113391"	100313887	0.527801291277414
"SLC27A6"	"ENSG00000113396"	28965	0
"IRX4"	"ENSG00000113430"	50805	0
"LNPEP"	"ENSG00000113441"	4012	0.688056221813049
"PDE4D"	"ENSG00000113448"	5144	0.583232242536192
"RAD1"	"ENSG00000113456"	5810	0.503394327700745
"BRIX1"	"ENSG00000113460"	55299	0.54053892987929
"AGXT2"	"ENSG00000113492"	64902	0
"PRLR"	"ENSG00000113494"	5618	0.128963310306134
"SLC12A7"	"ENSG00000113504"	10723	0.611909111602895
"IL4"	"ENSG00000113520"	3565	0
"RAD50"	"ENSG00000113522"	10111	0.565407162157411
"IL5"	"ENSG00000113525"	3567	0.128963310306134
"ST8SIA4"	"ENSG00000113532"	7903	0.570362438618232
"GNPDA1"	"ENSG00000113552"	10007	0.316610827816225
"PCDH12"	"ENSG00000113555"	51294	0.376646718284882
"SKP1"	"ENSG00000113558"	6500	0.701288514106692
"NUP155"	"ENSG00000113569"	9631	0.604819107794736
"PPP2CA"	"ENSG00000113575"	5515	0.682957004899643
"FGF1"	"ENSG00000113578"	2246	0
"NR3C1"	"ENSG00000113580"	2908	0.739586270498743
"C5orf15"	"ENSG00000113583"	56951	0.565372616172841
"PPWD1"	"ENSG00000113593"	23398	0.583010737460875
"LIFR"	"ENSG00000113594"	3977	0.16662442380119
"TRIM23"	"ENSG00000113595"	373	0.495035016684362
"TRAPPC13"	"ENSG00000113597"	80006	0.527635449045114
"C9"	"ENSG00000113600"	735	0
"SEC24A"	"ENSG00000113615"	10802	0.552425239503741
"TXNDC15"	"ENSG00000113621"	79770	0.510690354286716
"TTC33"	"ENSG00000113638"	23548	0.446340932586017
"WWC1"	"ENSG00000113645"	23286	0.0880311544763851
"TCERG1"	"ENSG00000113649"	10915	0.674479120456588
"DPYSL3"	"ENSG00000113657"	1809	0.155924632097761
"SMAD5"	"ENSG00000113658"	4090	0.586084123967534
"CSNK1A1"	"ENSG00000113712"	1452	0.653518866058226
"HMGXB3"	"ENSG00000113716"	22993	0.597527581426141
"ERGIC1"	"ENSG00000113719"	57222	0.724718013810876
"PDGFRB"	"ENSG00000113721"	5159	0.375176412629949
"CDX1"	"ENSG00000113722"	1044	0
"ATP6V0E1"	"ENSG00000113732"	8992	0.534321195088656
"BNIP1"	"ENSG00000113734"	662	0.458365207502006
"STC2"	"ENSG00000113739"	8614	0.128963310306134
"CPEB4"	"ENSG00000113742"	80315	0.596503251951553
"HRH2"	"ENSG00000113749"	3274	0.434344271211539
"DBN1"	"ENSG00000113758"	1627	0.630325096525031
"ZNF346"	"ENSG00000113761"	23567	0.495697246982322
"UNC5A"	"ENSG00000113763"	90249	0.0555414746003966
"EHHADH"	"ENSG00000113790"	1962	0.199114103677178
"CNTN3"	"ENSG00000113805"	5067	0
"SMC4"	"ENSG00000113810"	10051	0.676654001698929
"ACTR8"	"ENSG00000113812"	93973	0.5027929784621
"TBCCD1"	"ENSG00000113838"	55171	0.480392442295901
"TIMMDC1"	"ENSG00000113845"	51300	0.484477592936601
"CRBN"	"ENSG00000113851"	51185	0.602178301500669
"KNG1"	"ENSG00000113889"	3827	0.0555414746003966
"HRG"	"ENSG00000113905"	3273	0
"BCL6"	"ENSG00000113916"	604	0.567250868606444
"HGD"	"ENSG00000113924"	3081	0.192141933378352
"CLDN16"	"ENSG00000113946"	10686	0
"ARL6"	"ENSG00000113966"	84100	0.272535939382915
"NPHP3"	"ENSG00000113971"	27031	0.533656641149024
"CD86"	"ENSG00000114013"	942	0.411055757230864
"AMOTL2"	"ENSG00000114019"	51421	0.155924632097761
"NIT2"	"ENSG00000114021"	56954	0.494785262477066
"FAM162A"	"ENSG00000114023"	26355	0.444644192559363
"OGG1"	"ENSG00000114026"	4968	0.468587399828487
"KPNA1"	"ENSG00000114030"	3836	0.590192891215091
"PCCB"	"ENSG00000114054"	5096	0.52944110450637
"UBE3A"	"ENSG00000114062"	7337	0.660328896079567
"ARMC8"	"ENSG00000114098"	25852	0.599560330447579
"CEP70"	"ENSG00000114107"	80321	0.521841820541939
"RBP2"	"ENSG00000114113"	5948	0.0555414746003966
"RBP1"	"ENSG00000114115"	5947	0.111082949200793
"SLC25A36"	"ENSG00000114120"	55186	0.675717920066124
"GRK7"	"ENSG00000114124"	131890	0.155924632097761
"RNF7"	"ENSG00000114125"	9616	0.558673267140106
"TFDP2"	"ENSG00000114126"	7029	0.606138743639704
"XRN1"	"ENSG00000114127"	54464	0.677280585891965
"KAT2B"	"ENSG00000114166"	8850	0.589862669689052
"BCHE"	"ENSG00000114200"	590	0
"SERPINI2"	"ENSG00000114204"	5276	0.319634938029552
"PDCD10"	"ENSG00000114209"	11235	0.539543520681469
"LRRC31"	"ENSG00000114248"	79782	0
"WNT5A"	"ENSG00000114251"	7474	0.0555414746003966
"PFKFB4"	"ENSG00000114268"	5210	0.422316619510957
"COL7A1"	"ENSG00000114270"	100313843	0.347019107293046
"FGF12"	"ENSG00000114279"	2257	0
"PRKAR2A"	"ENSG00000114302"	5576	0.566026456515047
"HES1"	"ENSG00000114315"	3280	0.222165898401586
"USP4"	"ENSG00000114316"	7375	0.627939513248158
"ACAP2"	"ENSG00000114331"	23527	0.684923952212007
"ECT2"	"ENSG00000114346"	1894	0.49676183323898
"GNAT1"	"ENSG00000114349"	2779	0.0880311544763851
"GNAI2"	"ENSG00000114353"	2771	0.70834406953713
"TFG"	"ENSG00000114354"	10342	0.573451457227145
"HYAL1"	"ENSG00000114378"	3373	0.231603783553167
"TUSC2"	"ENSG00000114383"	11334	0.459279489417439
"NPRL2"	"ENSG00000114388"	10641	0.530782438304097
"CYB561D2"	"ENSG00000114395"	11068	0.457307378146074
"C3orf14"	"ENSG00000114405"	57415	0.111082949200793
"FXR1"	"ENSG00000114416"	8087	0.670559853311124
"CBLB"	"ENSG00000114423"	868	0.58613747244485
"BBX"	"ENSG00000114439"	56987	0.667903595441211
"IFT57"	"ENSG00000114446"	55081	0.531206965972438
"GNB4"	"ENSG00000114450"	59345	0.590572232668254
"HHLA2"	"ENSG00000114455"	11148	0.205527878615432
"IQCG"	"ENSG00000114473"	84223	0.422932213396315
"GBE1"	"ENSG00000114480"	2632	0.56772202147147
"MORC1"	"ENSG00000114487"	27136	0.0555414746003966
"UMPS"	"ENSG00000114491"	7372	0.457307378146074
"NCBP2"	"ENSG00000114503"	22916	0.61325102303547
"SNX4"	"ENSG00000114520"	8723	0.530888781265916
"C3orf52"	"ENSG00000114529"	79669	0.405915926613575
"FRMD4B"	"ENSG00000114541"	23150	0.644043593029162
"SLC41A3"	"ENSG00000114544"	54946	0.535933916896298
"ROPN1B"	"ENSG00000114547"	152015	0.111082949200793
"PLXNA1"	"ENSG00000114554"	5361	0.474061780537975
"ATP6V1A"	"ENSG00000114573"	523	0.574073824705189
"ABTB1"	"ENSG00000114626"	80325	0.563272118180086
"PODXL2"	"ENSG00000114631"	50512	0.348066565476113
"UPK1B"	"ENSG00000114638"	7348	0.111082949200793
"CSPG5"	"ENSG00000114646"	10675	0.222165898401586
"KLHL18"	"ENSG00000114648"	23276	0.550825469454945
"SCAP"	"ENSG00000114650"	22937	0.601762498631431
"EFCC1"	"ENSG00000114654"	79825	0.251245301485661
"NEK11"	"ENSG00000114670"	79858	0.254655578277575
"MRPL3"	"ENSG00000114686"	11222	0.540961777351157
"PLSCR4"	"ENSG00000114698"	57088	0.18450478490653
"HEMK1"	"ENSG00000114735"	51409	0.533502496677052
"CISH"	"ENSG00000114737"	1154	0.424149392394688
"MAPKAPK3"	"ENSG00000114738"	7867	0.559606969268114
"ACVR2B"	"ENSG00000114739"	93	0.501806057099675
"WDR48"	"ENSG00000114742"	57599	0.639201148539692
"COMMD2"	"ENSG00000114744"	51122	0.515660699498005
"GORASP1"	"ENSG00000114745"	64689	0.582760810143468
"PEX5L"	"ENSG00000114757"	51555	0.293559033091817
"RRP9"	"ENSG00000114767"	9136	0.439990727194905
"ABCC5"	"ENSG00000114770"	10057	0.570459781505243
"AADAC"	"ENSG00000114771"	13	0
"ABHD14B"	"ENSG00000114779"	84836	0.543134441325076
"EIF1B"	"ENSG00000114784"	10289	0.561297060742737
"ARHGEF26"	"ENSG00000114790"	26084	0.18450478490653
"KLHL24"	"ENSG00000114796"	54800	0.696011405097147
"PLCH1"	"ENSG00000114805"	23007	0.451225677491501
"VIPR1"	"ENSG00000114812"	7433	0.371766135838035
"DNAH1"	"ENSG00000114841"	25981	0.603563235311189
"SSR3"	"ENSG00000114850"	6747	0.598333140228213
"ZBTB47"	"ENSG00000114853"	92999	0.411055757230864
"TNNC1"	"ENSG00000114854"	7134	0.073421835705737
"NKTR"	"ENSG00000114857"	4820	0.765868394069194
"CLCN2"	"ENSG00000114859"	1181	0.348066565476113
"FOXP1"	"ENSG00000114861"	27086	0.679431670331466
"EIF4G1"	"ENSG00000114867"	1981	0.702308482652914
"SPCS1"	"ENSG00000114902"	28972	0.541522125158945
"NEK4"	"ENSG00000114904"	6787	0.55844755034305
"SLC4A3"	"ENSG00000114923"	6508	0.0880311544763851
"INO80D"	"ENSG00000114933"	54891	0.648143985122585
"EEF1B2"	"ENSG00000114942"	1933	0.740138335754778
"ADAM23"	"ENSG00000114948"	8745	0.16662442380119
"DGUOK"	"ENSG00000114956"	1716	0.478166482214787
"MOB1A"	"ENSG00000114978"	55233	0.748806024714443
"KANSL3"	"ENSG00000114982"	55683	0.609395657687506
"LMAN2L"	"ENSG00000114988"	81562	0.429030889973473
"RTKN"	"ENSG00000114993"	6242	0.41895111025469
"TTL"	"ENSG00000114999"	150465	0.559569829332353
"IL1A"	"ENSG00000115008"	3552	0.111082949200793
"CCL20"	"ENSG00000115009"	6364	0
"PIKFYVE"	"ENSG00000115020"	200576	0.700881958435262
"KCNIP3"	"ENSG00000115041"	30818	0.0555414746003966
"FAHD2A"	"ENSG00000115042"	51011	0.479690866995085
"NCL"	"ENSG00000115053"	4691	0.767257250699194
"ACTR1B"	"ENSG00000115073"	10120	0.57533476256876
"SLC35F5"	"ENSG00000115084"	80255	0.552911119173198
"ZAP70"	"ENSG00000115085"	7535	0.619677958033421
"ACTR3"	"ENSG00000115091"	10096	0.711868617968244
"STEAP3"	"ENSG00000115107"	55240	0.305025619258904
"EPB41L5"	"ENSG00000115109"	57669	0.394235168648552
"TFCP2L1"	"ENSG00000115112"	29842	0.128963310306134
"TP53I3"	"ENSG00000115129"	9540	0.394235168648552
"DNAJC27"	"ENSG00000115137"	51277	0.474814174891976
"POMC"	"ENSG00000115138"	5443	0.269819428050087
"STAM2"	"ENSG00000115145"	10254	0.515403255389098
"OTOF"	"ENSG00000115155"	9381	0.111082949200793
"GPD2"	"ENSG00000115159"	2820	0.51775363250891
"CENPA"	"ENSG00000115163"	1058	0.361452510713193
"CYTIP"	"ENSG00000115165"	9595	0.633325306366628
"ACVR1"	"ENSG00000115170"	90	0.424149392394688
"TANC1"	"ENSG00000115183"	85461	0.364051530221496
"SLC30A3"	"ENSG00000115194"	7781	0.128963310306134
"MPV17"	"ENSG00000115204"	4358	0.512515396543356
"GTF3C2"	"ENSG00000115207"	2976	0.567520437943846
"EIF2B4"	"ENSG00000115211"	8890	0.522375425687924
"NRBP1"	"ENSG00000115216"	29959	0.625676318880272
"ITGB6"	"ENSG00000115221"	100505984	0
"FNDC4"	"ENSG00000115226"	64838	0
"ITGA4"	"ENSG00000115232"	3676	0.742016379451274
"PSMD14"	"ENSG00000115233"	10213	0.555297282885003
"SNX17"	"ENSG00000115234"	9784	0.598287325813031
"ASB3"	"ENSG00000115239"	51130	0.408649287785592
"PPM1G"	"ENSG00000115241"	5496	0.630952485542946
"PDE1A"	"ENSG00000115252"	5136	0.0555414746003966
"REEP6"	"ENSG00000115255"	92840	0.192141933378352
"PCSK4"	"ENSG00000115257"	54760	0.321105243684486
"GCG"	"ENSG00000115263"	2641	0
"APC2"	"ENSG00000115266"	10297	0.35692422064871
"IFIH1"	"ENSG00000115267"	64135	0.542078581631126
"GCA"	"ENSG00000115271"	25801	0.451798032853348
"INO80B"	"ENSG00000115274"	83444	0.499323630963516
"MOGS"	"ENSG00000115275"	7841	0.55953267217427
"TTC31"	"ENSG00000115282"	64427	0.509658187889995
"NDUFS7"	"ENSG00000115286"	374291	0.518995973828096
"PCGF1"	"ENSG00000115289"	84759	0.40515399304409
"GRB14"	"ENSG00000115290"	2888	0.128963310306134
"CLIP4"	"ENSG00000115295"	79745	0.348066565476113
"TLX2"	"ENSG00000115297"	3196	0.0555414746003966
"SPTBN1"	"ENSG00000115306"	6711	0.837341025970047
"AUP1"	"ENSG00000115307"	550	0.61652890887094
"RTN4"	"ENSG00000115310"	57142	0.667469915454373
"HTRA2"	"ENSG00000115317"	27429	0.520703514453872
"LOXL3"	"ENSG00000115318"	84695	0.313468095212664
"DOK1"	"ENSG00000115325"	1796	0.419593004821893
"GALNT3"	"ENSG00000115339"	2591	0.446493414858424
"POLE4"	"ENSG00000115350"	56655	0.429220097641007
"TACR1"	"ENSG00000115353"	6869	0.216994464782519
"CCDC88A"	"ENSG00000115355"	55704	0.682972933616516
"ACADL"	"ENSG00000115361"	33	0
"EVA1A"	"ENSG00000115363"	84141	0.128963310306134
"MRPL19"	"ENSG00000115364"	9801	0.507907803523554
"LANCL1"	"ENSG00000115365"	10314	0.571842188762669
"WDR75"	"ENSG00000115368"	84128	0.555532037183683
"EFEMP1"	"ENSG00000115380"	2202	0.143572629076782
"REG1A"	"ENSG00000115386"	5967	0
"FANCL"	"ENSG00000115392"	55120	0.457838038429713
"FN1"	"ENSG00000115414"	2335	0.330704843139128
"STAT1"	"ENSG00000115415"	6772	0.634412919604391
"GLS"	"ENSG00000115419"	2744	0.685040447618962
"PAPOLG"	"ENSG00000115421"	64895	0.532882936296852
"DNAH6"	"ENSG00000115423"	1768	0.299497261174542
"PECR"	"ENSG00000115425"	55825	0.254655578277575
"UNC50"	"ENSG00000115446"	25972	0.478473687996711
"IGFBP2"	"ENSG00000115457"	3485	0.305025619258904
"ELMOD3"	"ENSG00000115459"	84173	0.499716615615706
"IGFBP5"	"ENSG00000115461"	3488	0.128963310306134
"USP34"	"ENSG00000115464"	9736	0.726490891732275
"EFHD1"	"ENSG00000115468"	80303	0.0880311544763851
"KCNJ13"	"ENSG00000115474"	3769	0.382948345675131
"CCT4"	"ENSG00000115484"	10575	0.647551437101351
"GGCX"	"ENSG00000115486"	2677	0.545736856938827
"NEU2"	"ENSG00000115488"	4759	0
"EHBP1"	"ENSG00000115504"	23301	0.523897286377591
"OTX1"	"ENSG00000115507"	5013	0.0555414746003966
